板块,公司全称,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
创业板,江西三鑫医疗科技股份有限公司,300453,三鑫医疗,5/15/2015,"262,685,000","173,449,930",,,,0,0,华东,江西,南昌市,C 制造业,www.sanxin-med.com
创业板,深信服科技股份有限公司,300454,深信服,5/16/2018,"409,014,680","213,680,780",,,,0,0,华南,广东,深圳市,I 信息技术,www.sangfor.com.cn
创业板,北京康拓红外技术股份有限公司,300455,康拓红外,5/15/2015,"717,767,936","500,397,725",,,,0,0,华北,北京,北京市,C 制造业,www.cchbds.com.cn
创业板,北京赛微电子股份有限公司,300456,赛微电子,5/14/2015,"639,121,537","341,794,940",,,,0,0,华北,北京,北京市,C 制造业,www.smeiic.com
创业板,深圳市赢合科技股份有限公司,300457,赢合科技,5/14/2015,"649,537,963","433,835,051",,,,0,0,华南,广东,深圳市,C 制造业,www.yhwins.com/cn
创业板,珠海全志科技股份有限公司,300458,全志科技,5/15/2015,"330,610,757","216,035,707",,,,0,0,华南,广东,珠海市,C 制造业,www.allwinnertech.com
创业板,浙江金科文化产业股份有限公司,300459,金科文化,5/15/2015,"3,515,810,939","2,261,837,796",,,,0,0,华东,浙江,绍兴市,I 信息技术,www.jinkeculture.com
创业板,广东惠伦晶体科技股份有限公司,300460,惠伦晶体,5/15/2015,"235,583,880","235,533,270",,,,0,0,华南,广东,东莞市,C 制造业,www.dgylec.com
创业板,浙江田中精机股份有限公司,300461,田中精机,5/19/2015,"121,104,000","64,403,118",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.tanac.com.cn
创业板,上海华铭智能终端设备股份有限公司,300462,华铭智能,5/27/2015,"188,265,025","113,961,401",,,,0,0,华东,上海,上海市,C 制造业,www.hmmachine.com
创业板,迈克生物股份有限公司,300463,迈克生物,5/28/2015,"557,109,295","393,045,991",,,,0,0,西南,四川,成都市,C 制造业,www.makerbio.com
创业板,广东星徽精密制造股份有限公司,300464,星徽精密,6/10/2015,"353,122,175","290,352,927",,,,0,0,华南,广东,佛山市,F 批发零售,www.sh-abc.cn
创业板,高伟达软件股份有限公司,300465,高伟达,5/28/2015,"446,762,257","446,762,257",,,,0,0,华北,北京,北京市,I 信息技术,www.git.com.cn
创业板,赛摩智能科技集团股份有限公司,300466,赛摩智能,5/28/2015,"535,529,908","377,466,658",,,,0,0,华东,江苏,徐州市,C 制造业,www.saimo.cn
创业板,四川迅游网络科技股份有限公司,300467,迅游科技,5/27/2015,"203,204,897","150,565,205",,,,0,0,西南,四川,成都市,I 信息技术,www.xunyou.com
创业板,深圳四方精创资讯股份有限公司,300468,四方精创,5/27/2015,"283,299,055","280,579,947",,,,0,0,华南,广东,深圳市,I 信息技术,www.formssi.com
创业板,上海信联信息发展股份有限公司,300469,信息发展,6/11/2015,"205,135,376","172,905,460",,,,0,0,华东,上海,上海市,I 信息技术,www.cesgroup.com.cn
创业板,中密控股股份有限公司,300470,中密控股,6/12/2015,"196,692,100","179,727,300",,,,0,0,西南,四川,成都市,C 制造业,www.sns-china.com
创业板,厚普清洁能源股份有限公司,300471,厚普股份,6/11/2015,"364,720,000","364,541,725",,,,0,0,西南,四川,成都市,C 制造业,www.hqhop.com
创业板,万向新元科技股份有限公司,300472,新元科技,6/11/2015,"206,992,919","167,564,460",,,,0,0,华东,江西,抚州市,C 制造业,www.newu.com.cn
创业板,阜新德尔汽车部件股份有限公司,300473,德尔股份,6/12/2015,"113,915,121","111,816,333",,,,0,0,东北,辽宁,阜新市,C 制造业,www.dare-auto.com
创业板,长沙景嘉微电子股份有限公司,300474,景嘉微,3/31/2016,"301,248,278","154,841,918",,,,0,0,华中,湖南,长沙市,C 制造业,www.jingjiamicro.com
创业板,安徽聚隆传动科技股份有限公司,300475,聚隆科技,6/10/2015,"420,000,000","308,228,845",,,,0,0,华东,安徽,宣城市,C 制造业,www.ahjlcd.com
创业板,胜宏科技（惠州）股份有限公司,300476,胜宏科技,6/11/2015,"777,561,455","763,043,550",,,,0,0,华南,广东,惠州市,C 制造业,www.shpcb.com
创业板,北京合纵科技股份有限公司,300477,合纵科技,6/10/2015,"832,975,698","561,261,089",,,,0,0,华北,北京,北京市,C 制造业,www.chinahezong.com
创业板,杭州高新橡塑材料股份有限公司,300478,杭州高新,6/10/2015,"126,673,000","119,600,720",,,,0,0,华东,浙江,杭州市,C 制造业,www.gxsl.com
创业板,神思电子技术股份有限公司,300479,神思电子,6/12/2015,"169,555,237","167,910,673",,,,0,0,华东,山东,济南市,C 制造业,www.sdses.com
创业板,光力科技股份有限公司,300480,光力科技,7/2/2015,"249,343,810","166,062,036",,,,0,0,华中,河南,郑州市,C 制造业,www.gltech.cn
创业板,濮阳惠成电子材料股份有限公司,300481,濮阳惠成,6/30/2015,"257,059,500","254,995,500",,,,0,0,华中,河南,濮阳市,C 制造业,www.huichengchem.com
创业板,广州万孚生物技术股份有限公司,300482,万孚生物,6/30/2015,"342,680,193","241,281,542",,,,0,0,华南,广东,广州市,C 制造业,www.wondfo.com.cn
创业板,上海沃施园艺股份有限公司,300483,沃施股份,6/30/2015,"149,184,287","86,335,633",,,,0,0,华东,上海,上海市,B 采矿业,www.worthgarden.com
创业板,深圳市蓝海华腾技术股份有限公司,300484,蓝海华腾,3/22/2016,"208,000,000","146,235,286",,,,0,0,华南,广东,深圳市,C 制造业,www.v-t.net.cn
创业板,北京赛升药业股份有限公司,300485,赛升药业,6/26/2015,"481,666,400","253,417,557",,,,0,0,华北,北京,北京市,C 制造业,www.ssyy.com.cn
创业板,东杰智能科技集团股份有限公司,300486,东杰智能,6/30/2015,"271,006,254","245,369,984",,,,0,0,华北,山西,太原市,C 制造业,www.omh.com.cn
创业板,西安蓝晓科技新材料股份有限公司,300487,蓝晓科技,7/2/2015,"214,578,345","120,967,508",,,,0,0,西北,陕西,西安市,C 制造业,www.sunresin.com
创业板,恒锋工具股份有限公司,300488,恒锋工具,7/1/2015,"165,679,281","136,718,602",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.esttools.com
创业板,哈尔滨中飞新技术股份有限公司,300489,中飞股份,7/1/2015,"136,125,000","135,337,500",,,,0,0,东北,黑龙江,哈尔滨市,C 制造业,www.zfgf.cc
创业板,华自科技股份有限公司,300490,华自科技,12/31/2015,"256,171,546","235,633,890",,,,0,0,华中,湖南,长沙市,C 制造业,www.cshnac.com
创业板,石家庄通合电子科技股份有限公司,300491,通合科技,12/31/2015,"160,761,503","120,296,586",,,,0,0,华北,河北,石家庄市,C 制造业,www.sjzthdz.com
创业板,华图山鼎设计股份有限公司,300492,华图山鼎,12/23/2015,"141,047,370","109,619,324",,,,0,0,西南,四川,成都市,M 科研服务,www.cendes-arch.com
创业板,上海润欣科技股份有限公司,300493,润欣科技,12/10/2015,"477,068,962","477,068,962",,,,0,0,华东,上海,上海市,I 信息技术,www.fortune-co.com
创业板,湖北盛天网络技术股份有限公司,300494,盛天网络,12/31/2015,"240,000,000","161,644,299",,,,0,0,华中,湖北,武汉市,I 信息技术,www.stnts.com
创业板,美尚生态景观股份有限公司,300495,美尚生态,12/22/2015,"674,279,488","462,479,826",,,,0,0,华东,江苏,无锡市,N 公共环保,www.misho.com.cn
创业板,中科创达软件股份有限公司,300496,中科创达,12/10/2015,"423,167,207","290,126,377",,,,0,0,华北,北京,北京市,I 信息技术,www.thundersoft.com
创业板,江西富祥药业股份有限公司,300497,富祥药业,12/22/2015,"470,813,194","369,384,268",,,,0,0,华东,江西,景德镇市,C 制造业,www.fushine.cn
创业板,温氏食品集团股份有限公司,300498,温氏股份,11/2/2015,"6,373,463,840","4,833,985,190",,,,0,0,华南,广东,云浮市,A 农林牧渔,www.wens.com.cn
创业板,广州高澜节能技术股份有限公司,300499,高澜股份,2/2/2016,"278,299,467","220,975,519",,,,0,0,华南,广东,广州市,C 制造业,www.goaland.com.cn
创业板,启迪设计集团股份有限公司,300500,启迪设计,2/4/2016,"174,480,186","158,382,186",,,,0,0,华东,江苏,苏州市,M 科研服务,www.siad-c.com
创业板,上海海顺新型药用包装材料股份有限公司,300501,海顺新材,2/4/2016,"156,529,800","85,463,620",,,,0,0,华东,上海,上海市,C 制造业,www.haishungroup.com
创业板,成都新易盛通信技术股份有限公司,300502,新易盛,3/3/2016,"330,978,130","241,421,813",,,,0,0,西南,四川,成都市,C 制造业,www.eoptolink.com
创业板,广州市昊志机电股份有限公司,300503,昊志机电,3/9/2016,"283,989,089","186,117,863",,,,0,0,华南,广东,广州市,C 制造业,www.haozhihs.com
创业板,四川天邑康和通信股份有限公司,300504,天邑股份,3/30/2018,"267,408,000","105,408,000",,,,0,0,西南,四川,成都市,C 制造业,www.tianyisc.com
创业板,昆明川金诺化工股份有限公司,300505,川金诺,3/15/2016,"130,683,958","81,082,326",,,,0,0,西南,云南,昆明市,C 制造业,www.cjnphos.com
创业板,深圳市名家汇科技股份有限公司,300506,名家汇,3/24/2016,"655,045,776","461,364,644",,,,0,0,华南,广东,深圳市,E 建筑业,www.minkave.com
创业板,江苏奥力威传感高科股份有限公司,300507,苏奥传感,4/29/2016,"306,269,712","189,578,657",,,,0,0,华东,江苏,扬州市,C 制造业,www.yos.net.cn
创业板,上海维宏电子科技股份有限公司,300508,维宏股份,4/19/2016,"90,912,000","41,937,734",,,,0,0,华东,上海,上海市,I 信息技术,www.weihong.com.cn
创业板,江苏新美星包装机械股份有限公司,300509,新美星,4/25/2016,"296,400,000","166,576,800",,,,0,0,华东,江苏,苏州市,C 制造业,www.newamstar.com
创业板,吉林省金冠电气股份有限公司,300510,金冠股份,5/6/2016,"882,884,984","795,301,085",,,,0,0,东北,吉林,长春市,C 制造业,www.jljgdq.cn
创业板,上海雪榕生物科技股份有限公司,300511,雪榕生物,5/4/2016,"442,029,925","288,008,226",,,,0,0,华东,上海,上海市,A 农林牧渔,www.xuerong.com
创业板,杭州中亚机械股份有限公司,300512,中亚股份,5/26/2016,"270,000,000","216,332,712",,,,0,0,华东,浙江,杭州市,C 制造业,www.zhongyagroup.com
创业板,北京恒泰实达科技股份有限公司,300513,恒实科技,5/30/2016,"313,691,155","236,715,502",,,,0,0,华北,北京,北京市,I 信息技术,www.techstar.com.cn
创业板,深圳友讯达科技股份有限公司,300514,友讯达,4/26/2017,"200,000,000","152,912,000",,,,0,0,华南,广东,深圳市,C 制造业,www.friendcom.cn
创业板,湖南三德科技股份有限公司,300515,三德科技,6/8/2016,"205,950,000","174,754,275",,,,0,0,华中,湖南,长沙市,C 制造业,www.sandegroup.com
创业板,湖北久之洋红外系统股份有限公司,300516,久之洋,6/2/2016,"180,000,000","180,000,000",,,,0,0,华中,湖北,武汉市,C 制造业,www.hbjir.com
创业板,海波重型工程科技股份有限公司,300517,海波重科,7/19/2016,"106,726,000","62,429,425",,,,0,0,华中,湖北,武汉市,E 建筑业,www.haiod.com
创业板,深圳市盛讯达科技股份有限公司,300518,盛讯达,6/24/2016,"93,340,000","51,683,418",,,,0,0,华南,广东,深圳市,I 信息技术,www.gamexun.com
创业板,浙江新光药业股份有限公司,300519,新光药业,6/24/2016,"160,000,000","114,100,000",,,,0,0,华东,浙江,绍兴市,C 制造业,www.xgpharma.com
创业板,科大国创软件股份有限公司,300520,科大国创,7/8/2016,"249,515,065","204,235,915",,,,0,0,华东,安徽,合肥市,I 信息技术,www.kdgcsoft.com
创业板,爱司凯科技股份有限公司,300521,爱司凯,7/5/2016,"144,000,000","143,999,055",,,,0,0,华南,广东,广州市,C 制造业,www.amsky.cc
创业板,苏州世名科技股份有限公司,300522,世名科技,7/5/2016,"180,662,742","121,411,357",,,,0,0,华东,江苏,苏州市,C 制造业,www.smcolor.com.cn
创业板,北京辰安科技股份有限公司,300523,辰安科技,7/26/2016,"232,637,638","227,840,820",,,,0,0,华北,北京,北京市,I 信息技术,www.gsafety.com
创业板,福建博思软件股份有限公司,300525,博思软件,7/26/2016,"280,435,007","214,134,962",,,,0,0,华东,福建,福州市,I 信息技术,www.bosssoft.com.cn
创业板,中潜股份有限公司,300526,中潜股份,8/2/2016,"204,248,968","204,227,356",,,,0,0,华南,广东,惠州市,C 制造业,www.sumnet.com.cn
创业板,中国船舶重工集团应急预警与救援装备股份有限公司,300527,中船应急,8/5/2016,"963,152,325","963,147,975",,,,0,0,华中,湖北,武汉市,C 制造业,www.harzone.com.cn
创业板,幸福蓝海影视文化集团股份有限公司,300528,幸福蓝海,8/8/2016,"372,608,054","255,167,619",,,,0,0,华东,江苏,南京市,R 文化传播,www.omnijoi.com
创业板,健帆生物科技集团股份有限公司,300529,健帆生物,8/2/2016,"799,109,142","482,706,115",,,,0,0,华南,广东,珠海市,C 制造业,www.jafron.com
创业板,广东达志环保科技股份有限公司,300530,达志科技,8/9/2016,"158,413,500","96,849,337",,,,0,0,华南,广东,广州市,C 制造业,www.dazhitech.com
创业板,深圳市优博讯科技股份有限公司,300531,优博讯,8/9/2016,"323,053,129","280,000,000",,,,0,0,华南,广东,深圳市,C 制造业,www.urovo.com
创业板,深圳市今天国际物流技术股份有限公司,300532,今天国际,8/18/2016,"273,210,478","163,638,950",,,,0,0,华南,广东,深圳市,I 信息技术,www.nti56.com
创业板,深圳冰川网络股份有限公司,300533,冰川网络,8/18/2016,"151,003,800","99,038,203",,,,0,0,华南,广东,深圳市,I 信息技术,www.q1.com
创业板,甘肃陇神戎发药业股份有限公司,300534,陇神戎发,9/13/2016,"303,345,000","300,286,701",,,,0,0,西北,甘肃,兰州市,C 制造业,www.lsrfzy.com
创业板,四川达威科技股份有限公司,300535,达威股份,8/12/2016,"104,360,743","84,297,608",,,,0,0,西南,四川,成都市,C 制造业,www.dowellchem.cn
创业板,武汉农尚环境股份有限公司,300536,农尚环境,9/20/2016,"293,288,133","219,124,927",,,,0,0,华中,湖北,武汉市,E 建筑业,www.nusunlandscape.com
创业板,江苏广信感光新材料股份有限公司,300537,广信材料,8/30/2016,"193,027,584","125,381,130",,,,0,0,华东,江苏,无锡市,C 制造业,www.kuangshun.com
创业板,深圳市同益实业股份有限公司,300538,同益股份,8/26/2016,"151,598,811","77,455,674",,,,0,0,华南,广东,深圳市,F 批发零售,www.tongyiplastic.com
创业板,宁波横河模具股份有限公司,300539,横河模具,8/30/2016,"221,993,208","113,141,776",,,,0,0,华东,浙江,宁波市,C 制造业,www.mouldcenter.com
创业板,成都深冷液化设备股份有限公司,300540,深冷股份,8/23/2016,"124,691,993","88,765,337",,,,0,0,西南,四川,成都市,C 制造业,www.chengduair.com
创业板,北京先进数通信息技术股份公司,300541,先进数通,9/13/2016,"235,804,033","186,351,594",,,,0,0,华北,北京,北京市,I 信息技术,www.adtec.com.cn
创业板,新晨科技股份有限公司,300542,新晨科技,9/20/2016,"300,083,479","196,090,103",,,,0,0,华北,北京,北京市,I 信息技术,www.brilliance.com.cn
创业板,深圳市朗科智能电气股份有限公司,300543,朗科智能,9/8/2016,"206,279,700","157,292,623",,,,0,0,华南,广东,深圳市,C 制造业,www.longood.com
创业板,深圳市联得自动化装备股份有限公司,300545,联得装备,9/28/2016,"146,158,435","74,943,310",,,,0,0,华南,广东,深圳市,C 制造业,www.liande-china.com
创业板,深圳市雄帝科技股份有限公司,300546,雄帝科技,9/28/2016,"136,611,500","85,495,285",,,,0,0,华南,广东,深圳市,C 制造业,www.xiongdi.cn
创业板,四川川环科技股份有限公司,300547,川环科技,9/30/2016,"216,906,174","187,009,730",,,,0,0,西南,四川,达州市,C 制造业,www.chuanhuan.com
创业板,博创科技股份有限公司,300548,博创科技,10/12/2016,"150,397,962","115,487,952",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.broadex-tech.com
创业板,优德精密工业（昆山）股份有限公司,300549,优德精密,9/30/2016,"133,340,000","99,567,500",,,,0,0,华东,江苏,苏州市,C 制造业,www.jouder.com
创业板,浙江和仁科技股份有限公司,300550,和仁科技,10/18/2016,"189,929,258","159,589,675",,,,0,0,华东,浙江,杭州市,I 信息技术,www.herenit.com
创业板,上海古鳌电子科技股份有限公司,300551,古鳌科技,10/18/2016,"202,752,000","144,097,673",,,,0,0,华东,上海,上海市,C 制造业,www.gooao.cn
创业板,北京万集科技股份有限公司,300552,万集科技,10/21/2016,"197,912,520","107,058,924",,,,0,0,华北,北京,北京市,I 信息技术,www.wanji.net.cn
创业板,杭州集智机电股份有限公司,300553,集智股份,10/21/2016,"48,000,000","30,197,940",,,,0,0,华东,浙江,杭州市,C 制造业,www.zjjizhi.com
创业板,南京三超新材料股份有限公司,300554,三超新材,4/21/2017,"93,600,000","55,191,258",,,,0,0,华东,江苏,南京市,C 制造业,www.diasc.com.cn
创业板,无锡路通视信网络股份有限公司,300555,路通视信,10/18/2016,"200,000,000","173,910,666",,,,0,0,华东,江苏,无锡市,C 制造业,www.lootom.com
创业板,丝路视觉科技股份有限公司,300556,丝路视觉,11/4/2016,"117,726,825","86,164,074",,,,0,0,华南,广东,深圳市,I 信息技术,www.silkroadcg.com
创业板,武汉理工光科股份有限公司,300557,理工光科,11/1/2016,"55,668,540","55,381,665",,,,0,0,华中,湖北,武汉市,C 制造业,www.wutos.com
创业板,贝达药业股份有限公司,300558,贝达药业,11/7/2016,"403,024,292","401,659,879",,,,0,0,华东,浙江,杭州市,C 制造业,www.bettapharma.com
创业板,成都佳发安泰教育科技股份有限公司,300559,佳发教育,11/1/2016,"399,530,242","296,611,850",,,,0,0,西南,四川,成都市,I 信息技术,ww.jf-r.com
创业板,中富通集团股份有限公司,300560,中富通,11/1/2016,"226,269,812","113,343,570",,,,0,0,华东,福建,福州市,I 信息技术,www.zftii.com
创业板,珠海汇金科技股份有限公司,300561,汇金科技,11/17/2016,"252,450,683","134,454,547",,,,0,0,华南,广东,珠海市,I 信息技术,www.sgsg.cc
创业板,广东乐心医疗电子股份有限公司,300562,乐心医疗,11/16/2016,"190,361,364","115,699,995",,,,0,0,华南,广东,中山市,C 制造业,www.lifesense.com
创业板,神宇通信科技股份公司,300563,神宇股份,11/14/2016,"94,577,259","68,406,759",,,,0,0,华东,江苏,无锡市,C 制造业,www.shenyucable.com
创业板,筑博设计股份有限公司,300564,筑博设计,11/8/2019,"100,000,000","30,230,000",,,,0,0,西南,西藏,拉萨市,M 科研服务,www.zhubo.com
创业板,深圳市科信通信技术股份有限公司,300565,科信技术,11/22/2016,"208,000,000","153,235,192",,,,0,0,华南,广东,深圳市,C 制造业,www.szkexin.com.cn
创业板,宁波激智科技股份有限公司,300566,激智科技,11/15/2016,"155,200,500","115,648,555",,,,0,0,华东,浙江,宁波市,C 制造业,www.excitontech.cn
创业板,武汉精测电子集团股份有限公司,300567,精测电子,11/22/2016,"246,683,180","169,301,549",,,,0,0,华中,湖北,武汉市,C 制造业,www.wuhanjingce.com
